player_id,team,disposals_avg_last3,disposals_avg_last5,disposals_avg_last10,goals_avg_last3,goals_avg_last5,goals_avg_last10,fantasy_avg_last3,fantasy_avg_last5,fantasy_avg_last10,games_played_prior,home_away,win_rate_last5,ladder_rank_pre,rest_days
44231,Richmond Tigers,17.0,17.2,14.6,1.6666666666666667,1.2,0.9,74.33333333333333,73.4,61.4,101,A,0.6,4.0,7.0
44423,Brisbane Lions,11.0,11.0,11.0,0.0,0.0,0.0,42.0,42.0,42.0,2,H,0.2,8.0,6.0
43305,Richmond Tigers,9.666666666666666,9.6,10.375,0.6666666666666666,0.6,0.5,59.333333333333336,51.0,50.75,8,H,0.6,1.0,6.0
44849,St Kilda Saints,8.5,7.25,7.888888888888889,1.0,1.4,1.3,39.333333333333336,38.8,43.4,32,H,0.2,7.0,8.0
43661,St Kilda Saints,12.0,11.6,12.8,0.3333333333333333,0.8,0.5,45.333333333333336,49.2,52.2,24,H,0.2,7.0,8.0
44442,Melbourne Demons,15.0,13.6,13.6,0.0,0.0,0.0,47.0,46.8,43.4,78,H,0.4,3.0,9.0
43303,Collingwood Magpies,9.333333333333334,10.8,10.0,0.0,0.0,0.0,54.0,61.4,59.3,34,H,0.8,1.0,7.0
43402,Geelong Cats,7.666666666666667,7.75,8.625,0.3333333333333333,0.6,0.6,31.666666666666668,29.8,35.0,33,A,0.6,5.0,8.0
44135,Adelaide Crows,16.666666666666668,17.0,15.7,0.0,0.0,0.1,101.0,99.2,89.6,73,H,0.6,1.0,7.0
44197,Collingwood Magpies,11.333333333333334,10.6,10.88888888888889,0.6666666666666666,0.4,0.7,47.666666666666664,45.2,49.8,24,A,0.6,2.0,9.0
45182,Carlton Blues,6.0,6.2,7.9,0.3333333333333333,0.2,0.2,52.333333333333336,56.0,63.5,87,A,0.2,2.0,6.0
43906,Brisbane Lions,11.666666666666666,13.4,14.333333333333334,0.0,0.0,0.0,47.666666666666664,50.6,56.2,55,A,0.4,5.0,7.0
43618,Western Bulldogs,9.0,7.8,7.6,0.3333333333333333,0.4,0.4,52.0,44.4,38.4,26,A,0.4,1.0,7.0
43621,Port Adelaide Power,18.666666666666668,18.6,19.3,0.3333333333333333,0.2,0.1,78.0,73.8,76.7,299,H,0.6,2.0,7.0
45522,Essendon Bombers,16.333333333333332,17.4,17.8,,1.0,1.0,61.0,69.0,67.6,399,A,0.4,4.0,6.0
43596,West Coast Eagles,9.5,9.5,9.5,0.0,0.0,0.0,41.5,41.5,41.5,2,H,1.0,1.0,8.0
43943,Adelaide Crows,20.0,16.8,14.2,0.6666666666666666,0.6,0.4,88.66666666666667,77.0,61.1,19,A,0.4,2.0,7.0
44194,Carlton Blues,20.0,20.4,20.8,1.0,0.8,0.5,70.66666666666667,68.8,77.4,278,H,0.0,7.0,8.0
44452,North Melbourne Kangaroos,11.0,12.0,11.2,0.3333333333333333,0.2,0.1,38.333333333333336,46.2,45.9,123,H,0.6,4.0,6.0
44324,Geelong Cats,5.0,5.0,5.0,0.0,0.0,0.0,18.0,18.0,18.0,1,H,0.6,1.0,9.0
44788,Melbourne Demons,11.0,12.6,11.333333333333334,0.0,0.0,0.2,39.0,41.2,47.0,24,A,0.2,2.0,7.0
46189,Geelong Cats,0.0,0.0,0.0,,,,18.0,18.0,18.0,1,H,0.6,1.0,9.0
43721,Sydney Swans,5.666666666666667,8.2,8.1,0.0,0.6,0.5,47.333333333333336,58.6,56.0,14,H,1.0,1.0,13.0
45263,Essendon Bombers,11.666666666666666,14.6,17.8,0.3333333333333333,1.0,0.8,48.333333333333336,64.2,74.6,128,A,0.2,4.0,14.0
44743,Gold Coast Suns,11.666666666666666,13.6,16.5,0.6666666666666666,0.4,0.3,52.333333333333336,53.0,56.9,128,A,0.0,2.0,15.0
43421,Brisbane Lions,9.666666666666666,10.75,10.75,0.6666666666666666,0.4,0.4,46.666666666666664,53.2,53.2,5,H,0.0,6.0,7.0
46096,Carlton Blues,10.0,10.0,10.0,,,,69.0,69.0,69.0,1,A,0.4,9.0,8.0
43815,Carlton Blues,10.0,10.0,10.0,0.0,0.0,0.0,69.0,69.0,69.0,1,A,0.4,9.0,8.0
44411,Richmond Tigers,10.0,11.8,11.11111111111111,0.0,0.2,0.1111111111111111,39.666666666666664,46.2,42.888888888888886,9,A,0.8,1.0,9.0
43913,Richmond Tigers,13.0,12.0,11.571428571428571,0.6666666666666666,0.6,1.0,54.0,48.8,55.3,22,A,0.8,1.0,9.0
44155,Carlton Blues,8.333333333333334,9.0,8.666666666666666,0.0,0.2,0.16666666666666666,39.0,42.0,38.666666666666664,6,H,0.4,2.0,6.0
44370,Adelaide Crows,10.666666666666666,13.6,17.1,0.3333333333333333,0.2,0.7,56.666666666666664,63.4,76.3,37,H,0.6,4.0,6.0
44997,Brisbane Lions,9.0,6.8,8.5,0.0,0.0,1.0,43.666666666666664,34.4,44.4,159,H,0.0,9.0,6.0
46108,Gold Coast Suns,8.666666666666666,11.75,11.75,,1.0,1.0,38.0,52.5,52.5,4,H,0.2,9.0,7.0
43901,Gold Coast Suns,3.6666666666666665,6.75,6.75,0.0,0.25,0.25,38.0,52.5,52.5,4,H,0.2,9.0,7.0
43767,Collingwood Magpies,7.333333333333333,11.2,13.11111111111111,0.6666666666666666,0.8,0.6,33.666666666666664,46.6,52.8,38,H,0.0,5.0,6.0
43457,Essendon Bombers,8.333333333333334,11.2,11.3,0.3333333333333333,0.4,0.4,38.0,47.2,44.7,10,H,0.2,6.0,8.0
46262,Western Bulldogs,13.0,13.0,13.0,,,,54.333333333333336,54.333333333333336,54.333333333333336,3,A,0.8,2.0,7.0
44736,Western Bulldogs,13.0,13.0,13.0,0.0,0.0,0.0,54.333333333333336,54.333333333333336,54.333333333333336,3,A,0.8,2.0,7.0
43603,Port Adelaide Power,19.333333333333332,20.0,18.333333333333332,0.0,0.2,0.2,74.66666666666667,72.2,68.8,15,A,0.6,6.0,6.0
45004,Essendon Bombers,11.666666666666666,11.8,11.0,0.0,0.0,0.0,43.0,45.2,41.333333333333336,9,H,0.2,8.0,6.0
44794,Geelong Cats,12.333333333333334,14.2,14.6,0.0,0.0,0.0,55.666666666666664,59.0,65.0,193,H,0.8,3.0,7.0
43681,Western Bulldogs,17.0,14.0,15.555555555555555,0.3333333333333333,0.2,0.2,57.333333333333336,53.6,56.8,19,H,0.8,3.0,8.0
43323,Melbourne Demons,12.666666666666666,11.0,14.7,0.0,0.2,0.4,42.0,41.2,55.3,70,A,0.4,5.0,7.0
43419,Gold Coast Suns,8.333333333333334,11.8,11.88888888888889,0.3333333333333333,0.4,0.9,37.333333333333336,53.2,58.2,15,A,0.2,6.0,8.0
43969,Gold Coast Suns,7.666666666666667,7.2,7.0,0.3333333333333333,0.2,0.5,48.0,41.0,40.333333333333336,6,H,0.2,9.0,6.0
44906,Adelaide Crows,9.666666666666666,11.0,10.333333333333334,0.0,0.0,0.0,44.333333333333336,45.4,42.3,23,H,0.8,3.0,7.0
44860,St Kilda Saints,8.666666666666666,10.4,11.8,0.0,0.4,0.4,33.0,39.6,48.8,21,H,0.2,7.0,7.0
44913,St Kilda Saints,13.5,14.25,13.555555555555555,0.3333333333333333,0.4,0.4,58.0,56.0,54.5,23,H,0.2,7.0,7.0
44667,Western Bulldogs,12.0,9.4,9.4,0.0,0.0,0.0,47.333333333333336,36.8,36.8,5,A,0.8,3.0,7.0
45165,Carlton Blues,5.0,5.0,5.0,0.0,0.0,0.0,20.0,20.0,20.0,2,A,0.2,9.0,6.0
46335,Carlton Blues,5.0,5.0,5.0,,,,20.0,20.0,20.0,2,A,0.2,9.0,6.0
46007,Brisbane Lions,5.333333333333333,5.0,5.0,,,,45.333333333333336,42.2,42.2,5,A,0.2,10.0,7.0
45083,Richmond Tigers,15.5,18.5,19.22222222222222,0.6666666666666666,0.6,0.4,58.333333333333336,63.8,71.8,101,A,0.6,2.0,7.0
45291,Carlton Blues,17.666666666666668,16.2,17.5,0.0,0.0,0.3,87.0,74.8,74.7,118,A,0.2,9.0,6.0
44425,Brisbane Lions,10.333333333333334,8.6,9.2,1.6666666666666667,1.0,1.2,56.0,42.2,46.1,111,A,0.2,10.0,7.0
44612,Essendon Bombers,22.666666666666668,24.0,19.555555555555557,0.0,0.0,0.1,69.66666666666667,77.4,65.2,13,H,0.0,7.0,7.0
45420,Essendon Bombers,12.0,12.8,14.5,1.0,1.0,1.375,47.666666666666664,54.0,65.3,279,H,0.0,7.0,7.0
43359,Brisbane Lions,10.333333333333334,10.0,10.0,0.0,0.0,0.0,45.333333333333336,42.2,42.2,5,A,0.2,10.0,7.0
44870,St Kilda Saints,14.333333333333334,15.6,18.3,0.0,0.2,0.5,62.666666666666664,70.8,77.8,227,H,0.2,5.0,8.0
44591,West Coast Eagles,4.5,7.25,7.25,0.6666666666666666,0.8,0.8,29.0,37.0,37.0,5,A,0.6,2.0,7.0
45735,Fremantle Dockers,15.333333333333334,15.0,14.3,,,,67.0,62.6,57.1,255,H,0.6,1.0,7.0
45103,North Melbourne Kangaroos,5.333333333333333,6.8,6.5,0.0,0.0,0.0,21.333333333333332,26.0,26.5,8,A,0.8,2.0,6.0
46075,Carlton Blues,13.0,10.6,10.6,,,,56.666666666666664,43.2,43.2,5,A,0.2,11.0,7.0
43529,Carlton Blues,19.333333333333332,19.8,23.6,0.3333333333333333,0.2,0.1,66.66666666666667,69.6,76.2,193,A,0.2,11.0,7.0
45193,Carlton Blues,6.0,9.2,9.8,0.6666666666666666,1.2,0.8,37.333333333333336,48.8,47.0,22,A,0.2,11.0,7.0
44963,Carlton Blues,7.0,7.8,8.333333333333334,0.0,0.0,0.0,21.333333333333332,24.4,26.666666666666668,6,A,0.2,11.0,7.0
43556,Brisbane Lions,11.333333333333334,11.0,11.4,0.0,0.0,0.0,38.666666666666664,44.2,47.8,55,H,0.2,12.0,7.0
46302,Carlton Blues,7.0,7.8,8.333333333333334,,,,21.333333333333332,24.4,26.666666666666668,6,A,0.2,11.0,7.0
43726,Carlton Blues,10.0,8.5,8.5,0.0,0.0,0.0,56.666666666666664,43.2,43.2,5,A,0.2,11.0,7.0
46003,Fremantle Dockers,,,,,,,,,,0,A,0.6,1.0,6.0
43455,Gold Coast Suns,11.333333333333334,13.6,14.6,0.0,0.0,0.0,41.333333333333336,49.6,59.9,109,A,0.4,10.0,7.0
43911,Western Bulldogs,16.333333333333332,11.8,13.8,0.3333333333333333,0.2,0.2,66.33333333333333,48.4,56.4,21,A,0.8,5.0,7.0
44615,Brisbane Lions,12.0,13.6,15.6,0.0,0.0,0.0,37.0,57.2,64.2,12,H,0.2,12.0,7.0
45278,Carlton Blues,4.666666666666667,7.0,8.5,0.0,0.0,0.2,26.666666666666668,38.2,47.1,87,A,0.2,11.0,7.0
43332,Fremantle Dockers,,,,,,,,,,0,A,0.6,1.0,6.0
43787,Carlton Blues,7.333333333333333,9.2,9.8,0.0,0.0,0.4,31.666666666666668,40.8,47.2,62,A,0.2,11.0,7.0
44998,Gold Coast Suns,10.0,14.2,14.0,0.0,0.0,0.0,35.333333333333336,50.0,52.9,87,A,0.4,10.0,7.0
43748,Fremantle Dockers,13.0,12.2,11.2,0.0,0.0,0.0,66.66666666666667,60.0,53.7,170,A,0.6,1.0,6.0
43749,Fremantle Dockers,5.0,5.0,5.0,1.0,1.0,1.0,23.0,23.0,23.0,2,A,0.6,1.0,6.0
44669,Essendon Bombers,15.666666666666666,16.4,17.8,0.0,0.0,0.0,66.33333333333333,66.6,71.7,69,A,0.0,4.0,8.0
43645,Melbourne Demons,23.666666666666668,22.8,22.3,0.0,0.0,0.0,83.66666666666667,78.0,80.5,248,H,0.2,3.0,7.0
44199,Essendon Bombers,7.5,11.0,11.444444444444445,0.0,0.0,0.2,43.666666666666664,45.0,45.6,11,A,0.0,4.0,8.0
44590,Richmond Tigers,8.666666666666666,8.4,7.5,0.6666666666666666,0.6,0.6,66.33333333333333,62.2,58.5,267,H,0.8,1.0,9.0
44739,Sydney Swans,12.0,10.5,7.555555555555555,0.6666666666666666,0.6,0.3,55.333333333333336,57.4,50.2,109,H,0.8,1.0,7.0
45873,Sydney Swans,23.333333333333332,21.2,20.7,,,1.0,81.0,76.4,75.1,236,H,0.8,1.0,7.0
45548,Sydney Swans,20.0,20.0,17.555555555555557,2.0,1.75,1.7142857142857142,84.0,79.6,79.6,371,H,0.8,1.0,7.0
43963,Hawthorn Hawks,5.333333333333333,8.8,9.0,0.6666666666666666,0.6,0.6,40.0,53.6,51.9,236,H,0.8,2.0,8.0
44250,Hawthorn Hawks,17.666666666666668,15.6,14.0,0.0,0.0,0.0,74.66666666666667,68.0,60.1,250,H,0.8,2.0,8.0
45048,Collingwood Magpies,27.0,31.6,29.0,1.3333333333333333,1.4,1.0,106.66666666666667,118.4,112.1,257,A,0.4,1.0,202.0
45058,Sydney Swans,16.0,13.4,10.9,0.0,0.0,0.2,74.66666666666667,66.6,59.3,30,H,0.6,1.0,189.0
43877,Collingwood Magpies,8.666666666666666,8.0,8.0,0.3333333333333333,0.8,0.8,37.0,41.6,41.6,5,H,0.2,2.0,6.0
43526,Port Adelaide Power,10.333333333333334,9.8,11.7,0.0,0.0,0.0,42.333333333333336,39.2,43.2,166,A,1.0,1.0,6.0
43372,West Coast Eagles,14.333333333333334,12.2,11.875,0.6666666666666666,0.4,0.2,53.333333333333336,45.0,45.4,86,A,0.8,1.0,7.0
45220,Carlton Blues,16.0,15.2,14.11111111111111,0.0,0.2,0.2,59.333333333333336,62.4,57.8,20,A,0.2,8.0,6.0
45074,St Kilda Saints,7.0,8.6,7.111111111111111,0.0,0.2,0.1,28.333333333333332,38.6,37.6,13,A,0.2,7.0,7.0
44323,Melbourne Demons,18.0,14.6,12.6,0.0,0.0,0.0,65.66666666666667,49.8,45.2,222,H,0.6,3.0,6.0
44314,Hawthorn Hawks,11.0,11.0,11.0,0.0,0.0,0.0,36.0,36.0,36.0,1,A,0.8,1.0,6.0
46186,Hawthorn Hawks,11.0,11.0,11.0,,,,36.0,36.0,36.0,1,A,0.8,1.0,6.0
44061,Sydney Swans,,,,,,,,,,0,A,0.8,2.0,7.0
43946,Essendon Bombers,12.333333333333334,13.4,15.9,0.0,0.0,0.0,52.333333333333336,57.2,64.4,87,H,0.0,7.0,7.0
46137,Sydney Swans,,,,,,,,,,0,A,0.8,2.0,7.0
44139,Carlton Blues,7.0,8.75,10.11111111111111,0.0,0.0,0.0,33.0,35.0,41.5,149,H,0.6,5.0,8.0
44666,Fremantle Dockers,23.333333333333332,18.2,17.8,0.0,0.2,0.2,78.66666666666667,61.6,63.7,99,H,0.0,10.0,7.0
46056,Western Bulldogs,,,,,,,,,,0,A,0.8,1.0,7.0
43798,Brisbane Lions,11.333333333333334,11.0,11.166666666666666,0.3333333333333333,0.2,0.16666666666666666,50.333333333333336,48.0,44.666666666666664,6,A,0.2,5.0,8.0
43600,Western Bulldogs,,,,,,,,,,0,A,0.8,1.0,7.0
44984,Hawthorn Hawks,11.333333333333334,12.0,11.7,0.0,0.0,0.0,50.333333333333336,48.6,47.4,55,A,0.6,2.0,8.0
43869,Melbourne Demons,12.666666666666666,11.2,12.3,0.0,0.0,0.0,51.0,50.0,50.8,140,H,0.6,3.0,6.0
43379,Adelaide Crows,15.666666666666666,16.8,15.2,0.0,0.0,0.1,59.0,64.6,61.5,204,H,0.4,3.0,7.0
45933,Adelaide Crows,15.666666666666666,16.8,15.2,,,1.0,59.0,64.6,61.5,204,H,0.4,3.0,7.0
44594,Melbourne Demons,17.0,15.0,15.666666666666666,1.3333333333333333,1.0,0.8,70.33333333333333,65.6,63.4,16,H,0.6,3.0,6.0
44840,Gold Coast Suns,11.666666666666666,11.0,12.8,0.0,0.2,0.5,44.0,45.2,53.6,72,A,0.0,6.0,8.0
43513,Gold Coast Suns,12.0,12.4,10.3,0.3333333333333333,0.6,0.4,53.333333333333336,57.2,49.1,22,A,0.0,6.0,8.0
43543,Richmond Tigers,13.333333333333334,12.6,12.6,0.0,0.2,0.1,56.0,57.8,56.2,214,A,0.6,2.0,6.0
43649,Essendon Bombers,19.333333333333332,18.6,16.0,0.3333333333333333,0.2,0.2,69.33333333333333,68.4,61.9,195,A,0.0,8.0,7.0
43851,Brisbane Lions,6.0,7.4,6.6,0.6666666666666666,0.6,0.9,37.0,36.8,34.8,13,A,0.0,8.0,7.0
44555,St Kilda Saints,11.0,8.8,6.7,1.0,0.8,0.7,61.333333333333336,47.6,35.9,21,A,0.6,5.0,8.0
45106,Collingwood Magpies,8.333333333333334,10.2,10.8,0.0,0.0,0.0,35.0,41.0,40.6,158,H,0.4,5.0,7.0
43912,Collingwood Magpies,11.0,11.0,11.0,0.0,0.0,0.0,41.0,41.0,41.0,1,H,0.4,5.0,7.0
46109,Collingwood Magpies,11.0,11.0,11.0,,,,41.0,41.0,41.0,1,H,0.4,5.0,7.0
43783,Essendon Bombers,11.0,11.666666666666666,10.428571428571429,0.0,0.2,0.6,48.666666666666664,51.0,46.8,23,H,0.0,2.0,6.0
45219,Brisbane Lions,9.0,6.6,8.625,0.0,0.2,0.2,52.666666666666664,43.0,54.3,69,H,0.0,7.0,7.0
43792,West Coast Eagles,13.333333333333334,12.2,13.3,0.3333333333333333,0.2,0.2,59.333333333333336,55.6,57.5,119,H,0.6,4.0,6.0
43914,Carlton Blues,10.0,7.4,7.7,1.3333333333333333,1.0,0.7,70.0,60.2,60.7,25,A,0.8,3.0,8.0
44976,Fremantle Dockers,12.0,12.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,55.0,55.0,55.0,3,H,0.4,5.0,7.0
43738,Greater Western Sydney Giants,7.0,6.8,6.125,0.0,0.4,0.25,57.333333333333336,57.4,52.625,8,A,0.6,2.0,7.0
43983,Fremantle Dockers,10.333333333333334,10.2,9.444444444444445,0.0,0.2,0.3,49.333333333333336,51.4,44.9,19,A,0.6,2.0,6.0
45128,Carlton Blues,21.333333333333332,17.0,16.3,0.3333333333333333,0.2,0.3,89.33333333333333,67.6,67.1,39,A,0.6,3.0,13.0
43306,Essendon Bombers,10.0,8.0,10.0,0.0,0.0,0.0,45.333333333333336,39.8,40.6,11,A,0.0,2.0,11.0
44361,Richmond Tigers,8.666666666666666,11.0,11.4,0.0,0.4,0.7,51.0,64.4,73.4,156,A,0.8,1.0,6.0
44271,St Kilda Saints,11.666666666666666,9.4,9.88888888888889,0.0,0.2,0.7,49.666666666666664,45.4,50.6,16,A,0.8,3.0,7.0
43569,Geelong Cats,9.333333333333334,11.0,10.9,1.0,1.6,1.8,45.333333333333336,56.4,58.5,105,H,0.6,1.0,13.0
43712,St Kilda Saints,7.0,6.2,8.2,0.0,0.0,0.0,32.333333333333336,30.4,36.8,62,A,0.6,4.0,8.0
44754,North Melbourne Kangaroos,12.333333333333334,12.8,15.1,0.3333333333333333,0.2,0.1,44.666666666666664,49.8,59.6,208,A,0.2,1.0,17.0
44780,Sydney Swans,6.666666666666667,10.4,10.6,0.3333333333333333,0.4,0.2,30.666666666666668,45.4,39.8,260,H,0.6,2.0,6.0
43958,Essendon Bombers,20.333333333333332,19.8,19.6,0.0,0.0,0.0,74.33333333333333,75.8,72.7,151,A,0.0,8.0,6.0
44333,Collingwood Magpies,7.666666666666667,9.6,11.7,0.3333333333333333,0.2,0.1,40.0,45.4,51.3,76,A,0.6,4.0,7.0
44416,West Coast Eagles,8.666666666666666,9.2,8.4,1.6666666666666667,1.4,0.9,42.333333333333336,43.6,41.3,92,A,0.6,1.0,7.0
44136,Carlton Blues,10.333333333333334,11.4,10.0,0.0,0.0,0.2,45.666666666666664,48.0,41.3,13,H,0.2,5.0,7.0
43948,Melbourne Demons,28.0,23.0,21.555555555555557,0.6666666666666666,0.6,0.3,118.33333333333333,100.4,85.0,99,A,0.4,3.0,8.0
44214,Melbourne Demons,14.0,15.6,16.1,0.3333333333333333,0.4,0.7,50.333333333333336,58.6,65.4,39,A,0.4,3.0,8.0
44943,Collingwood Magpies,21.0,18.2,16.2,0.3333333333333333,0.2,0.2,72.33333333333333,68.0,59.7,62,H,0.6,2.0,6.0
45059,Gold Coast Suns,10.333333333333334,11.4,10.2,0.0,0.0,0.0,43.333333333333336,49.0,44.0,39,H,0.4,9.0,7.0
44506,Port Adelaide Power,19.0,14.4,16.333333333333332,0.3333333333333333,0.2,0.4,72.66666666666667,54.6,66.8,34,H,0.4,3.0,8.0
44391,Richmond Tigers,9.0,8.5,8.5,0.3333333333333333,0.25,0.25,41.333333333333336,37.0,37.0,4,A,0.6,4.0,8.0
45250,Brisbane Lions,12.0,12.0,12.0,0.0,0.0,0.0,48.5,48.5,48.5,2,A,0.0,5.0,7.0
46358,Brisbane Lions,7.0,7.0,7.0,,,,48.5,48.5,48.5,2,A,0.0,5.0,7.0
43270,Western Bulldogs,15.0,14.0,12.9,0.0,0.0,0.8,50.333333333333336,49.2,55.8,212,A,0.6,1.0,6.0
44355,Gold Coast Suns,20.333333333333332,18.75,18.875,0.0,0.2,0.1,80.0,85.6,79.2,209,A,0.6,4.0,8.0
46215,Essendon Bombers,2.3333333333333335,2.3333333333333335,2.3333333333333335,,,,50.333333333333336,40.75,40.75,4,A,0.0,6.0,7.0
43698,Melbourne Demons,12.0,12.8,13.9,0.6666666666666666,0.6,0.9,58.666666666666664,56.0,63.7,120,H,0.2,3.0,8.0
43977,Essendon Bombers,14.333333333333334,13.2,11.333333333333334,1.0,0.6,0.4,67.33333333333333,62.0,52.7,12,A,0.0,6.0,7.0
44484,Essendon Bombers,7.333333333333333,6.5,6.5,0.0,0.0,0.0,50.333333333333336,40.75,40.75,4,A,0.0,6.0,7.0
46196,Richmond Tigers,16.0,16.0,16.0,,,,71.0,71.0,71.0,1,H,0.2,2.0,6.0
44359,Richmond Tigers,16.0,16.0,16.0,0.0,0.0,0.0,71.0,71.0,71.0,1,H,0.2,2.0,6.0
43490,Port Adelaide Power,12.666666666666666,11.2,10.6,1.6666666666666667,1.0,0.9,69.33333333333333,57.8,52.5,30,A,0.6,7.0,7.0
45018,Port Adelaide Power,13.0,11.2,11.4,0.0,0.0,0.0,45.666666666666664,42.6,44.8,100,A,0.6,7.0,7.0
44598,Gold Coast Suns,12.0,13.0,13.5,0.0,0.0,0.1,71.33333333333333,73.2,79.1,44,H,0.6,9.0,6.0
45158,Carlton Blues,13.333333333333334,13.2,11.9,1.0,1.2,0.9,52.666666666666664,56.4,56.1,201,H,0.0,4.0,8.0
44572,North Melbourne Kangaroos,7.666666666666667,8.0,9.7,0.0,0.6,0.4,35.666666666666664,44.0,53.7,116,A,0.4,5.0,7.0
45124,West Coast Eagles,9.333333333333334,7.0,6.333333333333333,0.3333333333333333,0.4,0.5555555555555556,43.666666666666664,33.8,33.55555555555556,9,A,0.8,4.0,6.0
44934,Essendon Bombers,16.666666666666668,13.0,14.0,0.3333333333333333,0.2,0.3,52.666666666666664,44.0,51.4,40,H,0.0,6.0,7.0
43745,Richmond Tigers,6.0,4.5,4.5,0.6666666666666666,0.5,0.5,56.666666666666664,48.75,48.75,4,H,0.4,3.0,9.0
43949,Essendon Bombers,7.333333333333333,9.4,10.166666666666666,1.3333333333333333,1.2,1.1666666666666667,45.333333333333336,50.2,55.333333333333336,6,H,0.0,6.0,7.0
44716,Essendon Bombers,14.666666666666666,14.6,11.666666666666666,0.0,0.0,0.1,46.0,49.2,40.1,100,H,0.0,6.0,7.0
46114,Essendon Bombers,7.333333333333333,9.4,10.166666666666666,1.3333333333333333,1.2,1.1666666666666667,45.333333333333336,50.2,55.333333333333336,6,H,0.0,6.0,7.0
44440,North Melbourne Kangaroos,16.333333333333332,17.0,15.3,0.0,0.0,0.0,73.0,70.0,60.9,36,H,0.4,4.0,7.0
44137,Essendon Bombers,8.333333333333334,8.2,8.3,0.6666666666666666,0.6,0.6,50.333333333333336,54.0,61.9,159,H,0.2,6.0,7.0
43614,Essendon Bombers,21.666666666666668,22.4,22.444444444444443,0.6666666666666666,0.4,0.2,96.33333333333333,94.8,92.1,249,H,0.2,6.0,7.0
44644,Brisbane Lions,11.5,8.0,9.11111111111111,0.0,0.2,0.4,38.0,30.0,37.7,15,H,0.4,5.0,8.0
43801,Carlton Blues,11.333333333333334,12.4,13.333333333333334,0.3333333333333333,0.6,1.3,53.0,58.0,64.7,130,H,0.0,4.0,8.0
45024,Essendon Bombers,18.666666666666668,16.4,17.9,0.0,0.0,0.6,73.0,64.8,74.5,199,H,0.2,6.0,7.0
44486,Melbourne Demons,8.0,11.0,9.9,0.3333333333333333,0.2,0.1,48.0,58.6,55.4,21,A,0.6,3.0,8.0
44519,Richmond Tigers,19.0,16.4,14.0,0.3333333333333333,0.2,0.3,75.33333333333333,68.6,62.7,59,A,0.2,7.0,7.0
43975,Richmond Tigers,8.333333333333334,8.8,8.6,0.3333333333333333,0.2,0.3,62.0,68.0,72.7,97,A,0.2,7.0,7.0
44185,Melbourne Demons,21.0,23.0,20.444444444444443,0.3333333333333333,0.2,0.1,85.0,85.2,76.2,60,A,0.6,5.0,6.0
46248,Port Adelaide Power,10.0,10.0,10.0,1.0,1.0,1.0,53.0,53.0,53.0,2,A,0.2,6.0,7.0
44879,Port Adelaide Power,7.333333333333333,7.2,8.7,1.3333333333333333,1.2,1.8,42.666666666666664,40.4,51.7,193,A,0.2,6.0,7.0
44235,Essendon Bombers,10.0,9.8,9.6,1.3333333333333333,1.2,0.9,46.666666666666664,45.4,46.4,21,H,0.2,10.0,6.0
44645,Port Adelaide Power,10.0,10.0,10.0,0.5,0.5,0.5,53.0,53.0,53.0,2,A,0.2,6.0,7.0
43718,Essendon Bombers,13.0,13.8,14.4,0.3333333333333333,0.4,0.3,46.333333333333336,51.2,57.0,132,H,0.2,10.0,6.0
44240,Port Adelaide Power,14.0,16.5,14.777777777777779,0.6666666666666666,0.4,0.3,56.333333333333336,63.2,61.2,81,A,0.2,6.0,7.0
43572,Brisbane Lions,6.0,6.0,6.0,0.0,0.0,0.0,28.0,28.0,28.0,1,A,0.4,5.0,7.0
43719,St Kilda Saints,10.666666666666666,11.0,8.7,0.3333333333333333,0.2,0.1,77.33333333333333,73.8,57.6,221,H,0.6,3.0,8.0
45292,Fremantle Dockers,8.666666666666666,6.8,6.8,2.0,1.8,1.8,67.33333333333333,60.8,60.8,5,H,0.0,5.0,8.0
43821,St Kilda Saints,12.333333333333334,13.2,13.6,0.0,0.0,0.0,46.333333333333336,56.8,56.3,227,H,0.6,3.0,8.0
46048,Brisbane Lions,6.0,6.0,6.0,,,,28.0,28.0,28.0,1,A,0.4,5.0,7.0
44479,Brisbane Lions,10.666666666666666,9.6,9.1,0.0,0.0,0.0,41.333333333333336,34.2,31.9,199,A,0.4,5.0,7.0
45793,Fremantle Dockers,13.666666666666666,14.4,13.333333333333334,2.0,2.0,2.2222222222222223,77.33333333333333,76.2,75.1,352,H,0.0,5.0,8.0
44072,St Kilda Saints,4.333333333333333,5.0,5.0,0.0,0.0,0.0,37.0,42.75,42.75,4,H,0.6,3.0,8.0
44503,Western Bulldogs,9.333333333333334,8.8,8.555555555555555,0.3333333333333333,0.2,0.4,71.66666666666667,69.2,69.3,190,A,0.6,2.0,7.0
46370,Fremantle Dockers,11.5,10.25,10.25,2.0,1.8,1.8,67.33333333333333,60.8,60.8,5,H,0.0,5.0,8.0
43465,West Coast Eagles,9.333333333333334,7.2,7.3,0.0,0.0,0.1,46.333333333333336,33.8,34.0,93,H,0.8,1.0,13.0
43818,North Melbourne Kangaroos,14.333333333333334,13.4,12.0,0.0,0.0,0.0,52.0,49.8,45.4,274,A,0.2,4.0,14.0
44857,North Melbourne Kangaroos,26.333333333333332,26.25,25.444444444444443,0.6666666666666666,0.4,0.2,87.0,89.8,87.3,321,A,0.2,4.0,14.0
